NVERTS 24
NFACES 13

VERTEX
0.000000, 150.000000, 196.000000
143.000000, 46.000000, 196.000000
88.000000, -121.000000, 196.000000
-88.000000, -121.000000, 196.000000

-143.000000, 46.000000, 196.000000
0.000000, 243.000000, 46.000000
231.000000, 75.000000, 46.000000
143.000000, -196.000000, 46.000000

-143.000000, -196.000000, 46.000000
-231.000000, 75.000000, 46.000000
143.000000, 196.000000, -46.000000
231.000000, -75.000000, -46.000000

0.000000, -243.000000, -46.000000
-231.000000, -75.000000, -46.000000
-143.000000, 196.000000, -46.000000
88.000000, 121.000000, -196.000000

143.000000, -46.000000, -196.000000
0.000000, -150.000000, -196.000000
-143.000000, -46.000000, -196.000000
-88.000000, 121.000000, -196.000000

-16.000000, 32.000000, 196.000000
-16.000000, -32.000000, 196.000000
16.000000, 32.000000, 196.000000
16.000000, -32.000000, 196.000000



FACES
0,0,0,	0.000000,0.000000,1.000000,	5	, 4, 0, 1, 2, 3
0,0,0,	0.524821,0.723539,0.448391,	5	, 6, 10, 5, 0, 1
0,0,0,	0.850256,-0.276711,0.447768,	5	, 7, 11, 6, 1, 2
0,0,0,	0.000000,-0.894427,0.447214,	5	, 8, 12, 7, 2, 3
0,0,0,	-0.850256,-0.276711,0.447768,	5	, 9, 13, 8, 3, 4
0,0,0,	-0.524821,0.723539,0.448391,	5	, 5, 14, 9, 4, 0
0,0,0,	0.000000,0.894427,-0.447214,	5	, 15, 19, 14, 5, 10
0,0,0,	0.850256,0.276711,-0.447768,	5	, 16, 15, 10, 6, 11
0,0,0,	0.524821,-0.723539,-0.448391,	5	, 17, 16, 11, 7, 12
0,0,0,	-0.524821,-0.723539,-0.448391,	5	, 18, 17, 12, 8, 13
0,0,0,	-0.850256,0.276711,-0.447768,	5	, 19, 18, 13, 9, 14
0,0,0,	0.000000,0.000000,-1.000000,	5	, 19, 15, 16, 17, 18
0,0,0,	0.000000,0.000000,1.000000,	4	, 22, 20, 21, 23


END
