NVERTS 25
NFACES 11

VERTEX
0.000000, 0.000000, 64.000000
-64.000000, -8.000000, -32.000000
-32.000000, 8.000000, -32.000000
32.000000, 8.000000, -32.000000

64.000000, -8.000000, -32.000000
-4.000000, 4.000000, 16.000000
4.000000, 4.000000, 16.000000
8.000000, 3.000000, 28.000000

-8.000000, 3.000000, 28.000000
-20.000000, -4.000000, 16.000000
20.000000, -4.000000, 16.000000
-24.000000, -7.000000, -20.000000

-16.000000, -7.000000, -20.000000
16.000000, -7.000000, -20.000000
24.000000, -7.000000, -20.000000
-8.000000, 4.000000, -32.000000

8.000000, 4.000000, -32.000000
8.000000, -4.000000, -32.000000
-8.000000, -4.000000, -32.000000
-32.000000, 4.000000, -32.000000

32.000000, 4.000000, -32.000000
36.000000, -4.000000, -32.000000
-36.000000, -4.000000, -32.000000
-38.000000, 0.000000, -32.000000

38.000000, 0.000000, -32.000000


FACES
98,131,131,	0.000000,-0.996546,0.083045,	3	, 1, 4, 0
64,64,64,	0.000000,0.996546,0.083045,	3	, 3, 0, 2
64,64,64,	-0.436436,0.872872,0.218218,	3	, 2, 0, 1
64,64,64,	0.436436,0.872872,0.218218,	3	, 3, 0, 4
111,84,84,	0.000000,0.000000,-1.000000,	4	, 4, 3, 2, 1
64,64,64,	0.000000,-0.996546,0.083045,	3	, 11, 12, 9
64,64,64,	0.000000,0.000000,-1.000000,	4	, 17, 18, 15, 16
64,64,64,	0.000000,0.996546,0.083045,	4	, 8, 5, 6, 7
64,64,64,	0.000000,-0.996546,0.083045,	3	, 13, 14, 10
64,64,64,	0.000000,0.000000,-1.000000,	3	, 21, 24, 20
64,64,64,	0.000000,0.000000,-1.000000,	3	, 22, 23, 19


END
